device,first_payment_amount,age,city,number_of_cards,payments_initiated,payments_failed,payments_completed,payments_completed_amount_first_7days,reward_purchase_count_first_7days,coins_redeemed_first_7days,is_referral,visits_feature_1,visits_feature_2,given_permission_1,given_permission_2,user_id,is_churned
huawei,79,36,Hyderabad,4,2,0,1,0,5,70,TRUE,0,0,1,1,494227,0
xiaomi,79,36,Chennai,2,1,0,1,79,,0,TRUE,0,0,1,1,462532,0
xiaomi,79,36,malda,1,1,0,1,79,3,70,FALSE,0,0,0,0,192460,0
oneplus,80,36,Jammu,2,1,0,1,80,3,70,FALSE,0,1,1,0,278081,0
huawei,80,36,Bangalore,3,2,0,2,152,6,140,TRUE,0,0,0,1,205991,0
xiaomi,80,36,Vidisha/Bhopal,2,1,0,1,80,0,50,FALSE,0,0,0,0,154052,0
xiaomi,80,36,Ahmedabad,1,1,0,1,80,0,50,FALSE,0,0,1,1,220215,0
xiaomi,81,36,Mumbai,4,3,1,2,112,5,90,FALSE,1,0,1,0,92637,0
samsung,81,36,Surat,6,1,0,1,81,3,70,FALSE,0,0,1,1,309834,0
vivo,81,36,Kolkata,4,1,0,1,81,3,70,FALSE,0,0,1,1,219990,0
vivo,82,36,,1,4,1,1,82,0,0,FALSE,0,0,1,0,325883,0
oneplus,82,36,NCR,4,6,0,3,0,9,260,FALSE,0,0,0,0,131944,0
motorola,82,36,NCR,3,3,0,2,123,0,0,TRUE,0,0,1,0,295793,0
realme,82,36,Mumbai,4,3,0,1,82,3,70,FALSE,1,3,1,1,468401,0
oneplus,82,36,,2,2,0,1,82,2,53,FALSE,0,0,1,1,398518,0
asus,83,36,NCR,1,5,0,2,84,3,70,FALSE,0,0,1,0,144141,0
oppo,83,36,Vellore,1,2,0,1,83,3,70,TRUE,0,0,1,1,381919,0
xiaomi,83,36,Hyderabad,7,1,0,1,83,0,0,FALSE,0,0,1,0,315214,0
xiaomi,83,36,Bangalore,1,2,0,1,83,3,70,FALSE,1,0,1,1,79087,0
motorola,83,36,Jaipur,2,4,0,3,102,1,83,TRUE,0,0,1,1,344101,0
xiaomi,83,36,NCR,0,1,0,1,83,2,83,FALSE,0,0,1,1,13355,0
apple,83,36,Nellore,1,7,4,3,210,0,0,FALSE,0,0,1,0,320659,0
huawei,83,36,Warangal,,,,,,0,,FALSE,,,1,0,284774,0
samsung,83,36,Santa Cruz,2,8,4,2,167,,0,FALSE,0,0,1,1,450083,0
apple,83,36,Varanasi,0,10,5,5,288,10,180,TRUE,0,0,1,1,361789,0
motorola,83,36,Mumbai,2,1,0,1,83,3,70,TRUE,0,0,1,1,350734,0
infinix mobility limited,83,36,Ludhiana,2,2,0,1,83,0,0,TRUE,0,0,1,1,135343,0
xiaomi,83,36,Mumbai,4,4,2,1,83,0,0,TRUE,1,0,1,0,166595,0
oppo,83,36,,12,16,6,6,292,10,180,TRUE,0,0,1,1,312422,0
samsung,83,36,Kadapa,0,4,1,2,131,2,53,FALSE,,,1,0,447044,0
vivo,83,36,Chennai,5,1,0,1,83,0,0,FALSE,0,0,0,0,169112,0
oneplus,83,36,Kolkata,3,1,0,1,83,3,70,FALSE,0,1,1,1,108721,0
oneplus,83,36,Mumbai,4,5,0,5,233,7,207,FALSE,0,0,1,1,285072,0
xiaomi,84,36,Nashik,1,6,2,1,84,3,70,FALSE,0,1,1,1,218773,0
oppo,84,36,Mumbai,1,1,0,1,84,,0,TRUE,0,0,1,1,105073,0
xiaomi,84,36,Bharuch,3,5,0,1,84,1,3,FALSE,0,0,1,1,319174,0
oneplus,84,36,Allahabad,3,1,0,1,84,3,70,FALSE,1,0,1,1,473525,0
vivo,84,36,Fatehabad,3,2,0,2,185,3,70,TRUE,0,0,1,1,384452,0
xiaomi,84,36,Indore,1,1,0,1,84,2,70,TRUE,0,0,1,0,420271,0
oneplus,84,36,Visakhapatnam,0,2,0,1,84,4,70,TRUE,0,0,1,1,42436,0
oppo,85,36,NCR,4,2,0,1,85,3,87,FALSE,0,0,1,1,430395,0
apple,85,36,Kannur,0,1,0,1,85,1,67,FALSE,0,0,1,1,300816,0
xiaomi,86,36,Bangalore,5,3,0,3,178,5,90,TRUE,0,0,1,0,492323,0
apple,86,36,NCR,3,4,1,2,212,6,140,TRUE,0,0,1,1,195921,0
xiaomi,87,36,Udaipur,6,2,0,1,87,0,0,FALSE,0,1,1,0,144604,0
realme,87,36,Vijayawada,4,3,0,2,203,1,67,FALSE,1,0,1,1,116401,0
xiaomi,87,36,Bareilly,2,9,2,2,179,6,140,FALSE,0,0,1,1,340814,0
samsung,88,36,Jalandhar,3,2,0,2,171,0,0,TRUE,0,0,1,1,195310,0
apple,88,36,NCR,4,1,0,1,88,0,0,FALSE,0,0,1,1,403070,0
vivo,88,36,Bangalore,2,4,0,3,169,3,57,FALSE,0,0,1,1,495504,0
apple,88,36,Bangalore,1,1,0,1,88,,0,FALSE,0,0,1,1,376055,0
samsung,89,36,Dehradun,3,3,0,2,273,6,223,TRUE,0,0,1,1,97210,0
apple,89,36,Hubli,1,1,0,1,89,2,87,FALSE,0,0,1,1,98664,0
xiaomi,89,36,Pune,3,1,0,1,89,1,3,TRUE,0,0,1,0,223134,0
xiaomi,90,36,NCR,3,3,0,1,90,3,70,FALSE,0,0,1,1,233916,0
samsung,90,36,Ahmedabad,2,2,0,2,149,0,0,TRUE,0,0,1,1,290801,0
samsung,90,36,Ludhiana,1,2,0,2,165,4,70,TRUE,0,1,1,1,493306,0
apple,90,36,NCR,2,3,0,3,379,10,310,FALSE,0,0,1,1,48221,0
samsung,90,36,Raipur,1,3,0,3,98,4,73,FALSE,0,0,1,1,373213,0
xiaomi,91,36,Mumbai,3,2,1,1,91,3,70,FALSE,2,1,1,1,217641,0
xiaomi,91,36,Bangalore,5,4,1,2,125,3,70,TRUE,1,0,1,0,399777,0
huawei,91,36,Hyderabad,2,3,0,2,0,6,140,FALSE,0,0,1,1,40673,0
oneplus,92,36,NCR,4,3,0,3,129,2,53,FALSE,0,0,1,1,473711,0
samsung,92,36,Bangalore,1,1,0,1,92,4,87,TRUE,0,0,0,1,392904,0
samsung,92,36,Hyderabad,2,2,1,1,92,3,70,FALSE,1,3,1,1,462054,0
samsung,92,36,Mumbai,1,3,1,1,92,3,70,TRUE,1,0,1,1,297914,0
asus,93,36,Bangalore,3,1,0,1,93,1,50,FALSE,0,0,1,1,127138,0
apple,93,36,Bangalore,1,1,0,1,93,,0,FALSE,0,0,0,1,1809,0
samsung,93,36,Hyderabad,8,2,0,1,93,0,0,FALSE,0,0,1,1,373032,0
oneplus,94,36,Mumbai,1,2,0,2,161,6,140,FALSE,0,0,1,1,98030,0
oppo,94,36,NCR,2,1,0,1,94,4,70,TRUE,0,0,1,1,485582,0
oneplus,94,36,Mumbai,1,1,0,1,94,3,70,FALSE,0,0,1,1,174642,0
xiaomi,94,36,Bangalore,4,2,0,2,200,6,140,FALSE,0,0,1,1,222614,0
apple,94,36,NCR,2,2,1,1,94,3,87,FALSE,0,0,1,1,395531,0
motorola,95,36,Bangalore,4,3,0,1,95,3,70,TRUE,0,0,1,1,45782,0
xiaomi,95,36,Ludhiana,1,1,0,1,95,3,70,TRUE,0,0,1,0,226646,0
samsung,95,36,Bangalore,1,3,0,1,95,3,70,TRUE,0,0,1,1,115924,0
samsung,95,36,Mumbai,4,2,0,1,0,3,70,FALSE,0,0,1,1,104998,0
asus,95,36,NCR,1,1,0,1,95,3,70,TRUE,0,0,1,1,279719,0
samsung,95,36,Nellore,3,3,0,3,208,7,157,TRUE,0,0,1,1,501674,0
apple,96,36,Mumbai,2,2,0,2,145,0,0,FALSE,0,0,1,1,432441,0
apple,97,36,Pune,5,3,0,3,143,5,90,TRUE,0,0,1,1,169407,0
huawei,97,36,Chennai,2,2,0,1,97,,0,FALSE,0,0,1,1,379288,0
oneplus,97,36,Bangalore,4,2,0,2,99,3,70,FALSE,0,0,1,1,353428,0
samsung,97,36,Warangal,0,3,0,2,97,3,70,FALSE,1,0,1,1,181298,0
apple,97,36,Mumbai,1,8,1,4,637,5,90,FALSE,0,0,1,0,83803,0
xiaomi,97,36,Bangalore,2,1,0,1,97,3,70,TRUE,1,0,0,0,208840,0
samsung,97,36,Mumbai,2,2,1,1,97,4,70,TRUE,0,0,1,1,457722,0
samsung,97,36,Bangalore,1,3,0,1,97,3,70,FALSE,0,0,1,1,373651,0
xiaomi,97,36,Jalandhar,14,6,0,6,471,17,370,TRUE,0,0,1,0,202692,0
samsung,97,36,,3,2,1,1,97,0,0,FALSE,1,0,1,1,445257,0
xiaomi,97,36,Bangalore,1,1,0,1,97,0,0,FALSE,0,0,0,1,482236,0
apple,98,36,NCR,1,2,0,2,103,1,67,FALSE,0,0,1,1,493595,0
oneplus,98,36,Mumbai,1,1,0,1,98,3,70,TRUE,0,0,1,1,223541,0
samsung,98,36,Mumbai,1,4,1,1,98,0,0,TRUE,0,0,1,1,54466,0
samsung,98,36,,3,1,0,1,98,2,37,FALSE,0,0,1,1,487062,0
asus,98,36,Mumbai,7,3,0,3,273,5,123,FALSE,0,0,1,1,319043,0
vivo,99,36,Ahmedabad,2,1,0,1,99,3,70,FALSE,1,0,1,0,273145,0
apple,99,36,Pune,2,3,2,1,99,3,70,FALSE,0,0,1,1,184486,0
apple,100,36,Mumbai,,,,,,0,,FALSE,,,1,1,149882,0
apple,100,36,Pune,2,1,0,1,100,0,0,FALSE,0,0,0,1,436319,0
xiaomi,100,36,Ludhiana,1,1,0,1,100,0,0,FALSE,0,1,1,1,151815,0
huawei,100,36,Mumbai,6,15,3,10,620,6,157,FALSE,0,0,1,1,349958,0
asus,100,36,Bangalore,6,2,0,2,100,0,0,FALSE,0,0,1,0,483839,0
xiaomi,100,36,Hyderabad,4,2,0,2,180,0,0,FALSE,0,0,0,1,36463,0
vivo,100,36,Warangal,1,4,1,2,173,3,70,TRUE,0,0,1,1,231236,0
oneplus,100,36,Mumbai,5,1,0,1,100,2,20,FALSE,0,0,1,1,238436,0
apple,100,36,,2,4,1,3,266,8,160,FALSE,2,0,1,0,85850,0
samsung,100,36,NCR,4,1,0,1,100,3,70,TRUE,0,0,1,1,315564,0
oppo,100,36,NCR,0,2,0,1,100,0,0,TRUE,1,0,1,1,24779,0
samsung,100,36,Ahmedabad,1,2,0,2,106,2,53,TRUE,0,1,0,1,174719,0
vivo,101,36,Mumbai,2,1,0,1,0,3,70,TRUE,0,0,1,1,258844,0
xiaomi,101,36,Hyderabad,2,2,0,1,101,3,70,TRUE,0,0,1,1,376473,0
vivo,101,36,Mumbai,5,2,0,2,104,4,73,FALSE,0,0,1,1,212888,0
xiaomi,101,36,Chennai,3,6,1,2,115,4,90,TRUE,0,0,1,1,198966,0
oneplus,102,36,Mangalore,2,1,0,1,102,3,70,FALSE,1,0,1,1,256630,0
oneplus,103,36,Mumbai,2,4,0,3,183,7,110,TRUE,0,0,0,1,193020,0
apple,103,36,Mumbai,1,8,4,1,103,1,3,FALSE,1,1,1,1,269988,0
xiaomi,103,36,Mumbai,2,2,1,1,103,3,70,TRUE,0,0,1,0,347842,0
samsung,103,36,Saharanpur,1,1,0,1,103,4,70,TRUE,0,0,1,0,282335,0
oppo,103,36,Bangalore,2,1,0,1,103,0,0,TRUE,0,2,1,1,230578,0
oppo,103,36,Bangalore,3,1,0,1,103,3,70,FALSE,0,0,1,1,475151,0
oneplus,103,36,Bellary,1,1,0,1,103,1,3,FALSE,0,0,1,0,372618,0
oneplus,104,36,NCR,0,2,1,1,104,2,53,FALSE,0,0,0,1,307222,0
oneplus,104,36,Mumbai,2,1,0,1,104,0,0,TRUE,0,0,0,0,109824,0
apple,104,36,Secunderabad,1,2,0,2,133,,0,FALSE,0,0,1,0,121366,0
realme,104,36,Bangalore,3,1,0,1,104,,0,FALSE,0,1,1,1,150248,0
vivo,105,36,Vidisha/Bhopal,8,1,0,1,105,3,70,FALSE,0,1,1,1,338164,0
oneplus,105,36,NCR,2,1,0,1,105,0,0,TRUE,0,0,1,1,420664,0
apple,106,36,Telangana,3,3,0,3,122,4,73,FALSE,1,0,1,1,235542,0
xiaomi,106,36,Satara,1,2,0,2,112,4,70,FALSE,0,1,1,1,278152,0
oppo,106,36,NCR,2,1,0,1,106,0,0,TRUE,0,0,1,1,373953,0
oneplus,107,36,Mayurbhanj/Orissa,3,1,0,1,107,3,87,FALSE,1,0,1,1,318499,0
xiaomi,107,36,Mysore,4,1,0,1,107,1,67,TRUE,0,0,1,0,407848,0
xiaomi,107,36,NCR,2,4,1,1,107,3,70,FALSE,1,2,1,1,357887,0
oneplus,107,36,Mumbai,2,3,1,1,107,3,87,FALSE,0,0,1,1,97061,0
xiaomi,107,36,Lucknow,1,1,0,1,107,4,70,TRUE,0,0,1,1,466230,0
oneplus,108,36,Chennai,4,4,1,1,108,3,70,FALSE,0,1,1,1,237411,0
oneplus,108,36,Bangalore,4,4,1,2,186,1,0,TRUE,0,0,1,1,468346,0
xiaomi,108,36,NCR,3,2,0,1,108,3,70,TRUE,0,0,1,1,177476,0
xiaomi,109,36,Etawah,2,1,0,1,109,3,70,TRUE,0,0,1,1,226883,0
xiaomi,109,36,NCR,4,2,1,1,109,3,70,FALSE,0,0,1,1,105687,0
oneplus,109,36,NCR,2,2,0,2,337,0,0,TRUE,0,0,1,0,383358,0
samsung,109,36,Bangalore,2,2,0,2,216,6,140,FALSE,0,0,1,1,38520,0
samsung,109,36,NCR,2,2,1,1,109,3,70,FALSE,0,0,1,1,279305,0
apple,109,36,Kolkata,3,2,0,1,109,0,0,FALSE,0,0,1,0,157270,0
apple,109,36,Bangalore,0,4,1,3,246,9,227,FALSE,0,0,1,0,316493,0
samsung,110,36,Pune,2,1,0,1,110,1,3,FALSE,0,0,1,0,278147,0
realme,110,36,Mumbai,6,3,0,3,170,0,0,FALSE,0,0,1,1,394736,0
samsung,110,36,Annavaram,2,3,0,1,110,3,70,TRUE,1,0,1,0,348014,0
samsung,110,36,Bangalore,0,3,2,1,110,,0,FALSE,0,0,1,1,418734,0
xiaomi,110,36,Hyderabad,5,4,1,2,133,4,73,TRUE,0,0,1,0,55843,0
apple,111,36,Azamgarh,4,3,1,2,131,3,70,FALSE,0,0,1,1,397649,0
oppo,111,36,Hyderabad,3,8,4,1,111,2,20,FALSE,0,2,1,0,283170,0
motorola,111,36,Kharaswan jharkhand,3,1,0,1,111,0,0,FALSE,1,0,1,1,282608,0
samsung,111,36,Jajpur,1,1,0,1,111,3,87,FALSE,0,0,1,1,482975,0
apple,112,36,Hyderabad,2,1,0,1,112,0,0,TRUE,1,0,0,0,78584,0
samsung,112,36,Kolkata,2,7,4,1,112,3,87,FALSE,0,0,1,1,480435,0
hmd global,112,36,Pune,3,1,0,1,112,0,0,TRUE,0,0,1,1,463227,0
oneplus,112,36,Ahmedabad,0,1,0,1,112,0,0,FALSE,0,0,1,1,365043,0
oneplus,113,36,Pune,4,1,0,1,113,0,0,FALSE,0,0,0,1,377086,0
samsung,113,36,Vijayawada,3,3,0,2,361,3,70,FALSE,0,0,1,1,374486,0
xiaomi,113,36,Mumbai,3,1,0,1,113,1,17,TRUE,0,0,1,1,254494,0
xiaomi,114,36,Mumbai,0,1,0,1,114,4,70,TRUE,0,0,1,1,31914,0
xiaomi,114,36,Kota,4,2,0,2,147,5,117,FALSE,0,1,1,1,320744,0
oneplus,114,36,Chennai,2,1,0,1,0,3,70,FALSE,1,0,1,0,484253,0
samsung,114,36,Mumbai,3,3,0,2,224,0,100,FALSE,0,0,1,0,272853,0
vivo,115,36,Mumbai,3,2,0,2,483,0,0,FALSE,0,0,1,1,200983,0
xiaomi,115,36,Kolkata,3,3,1,2,176,5,90,FALSE,1,0,1,1,261681,0
apple,116,36,Hyderabad,0,1,0,1,0,0,0,FALSE,0,0,1,1,247414,0
hmd global,117,36,Madurai,2,2,0,2,135,5,90,FALSE,0,0,1,1,212210,0
xiaomi,117,36,Visakhapatnam,4,1,0,1,117,3,70,TRUE,0,0,1,1,397279,0
sony,117,36,Jammu,1,4,2,1,117,4,120,FALSE,1,1,1,1,264937,0
oppo,117,36,Mumbai,0,1,0,1,117,3,70,FALSE,0,0,1,0,351246,0
asus,117,36,Mumbai,2,5,1,2,130,3,70,TRUE,0,0,1,0,275079,0
apple,118,36,Kurnool,3,1,0,1,118,3,70,FALSE,0,0,1,1,228096,0
xiaomi,118,36,Hyderabad,1,2,0,2,12,1,67,FALSE,0,0,1,0,288649,0
oneplus,118,36,Ludhiana,7,2,1,1,118,0,83,FALSE,1,1,1,1,123865,0
asus,119,36,Nagpur,4,4,2,2,131,5,73,TRUE,0,0,1,0,479398,0
oppo,119,36,NCR,7,2,0,2,252,0,0,TRUE,0,0,1,1,224520,0
xiaomi,119,36,Vijayawada,2,3,1,1,119,3,70,FALSE,1,0,1,0,42395,0
xiaomi,119,36,Latur,7,3,1,1,119,1,3,FALSE,0,0,1,1,159543,0
apple,120,36,Mumbai,0,1,0,1,120,3,70,FALSE,0,0,1,0,338580,0
apple,120,36,Bangalore,2,1,0,1,120,3,70,FALSE,1,0,1,1,433827,0
apple,120,36,Mumbai,1,2,0,1,120,0,0,FALSE,0,0,1,0,133821,0
oneplus,121,36,Belgaum,3,1,0,1,121,0,0,TRUE,0,0,1,1,325782,0
oneplus,123,36,Bangalore,1,1,0,1,123,3,70,TRUE,0,1,1,1,410742,0
apple,123,36,Bangalore,3,5,2,3,127,0,0,TRUE,1,0,1,1,70529,0
oppo,123,36,Jabalpur,1,1,0,1,123,3,70,FALSE,,,1,1,447317,0
xiaomi,123,36,Nellore,4,4,1,1,123,3,70,FALSE,3,1,1,1,88250,0
samsung,123,36,Guntur,6,1,0,1,123,2,53,TRUE,0,0,1,1,295329,0
motorola,123,36,Mumbai,1,1,0,1,123,3,70,FALSE,0,0,1,1,258738,0
infinix,123,36,Visakhapatnam,2,1,0,1,123,1,3,TRUE,0,0,1,1,91389,0
apple,123,36,Hyderabad,1,2,0,1,123,3,70,FALSE,2,0,1,1,209364,0
vivo,123,36,Nagapattinam,1,1,0,1,123,3,70,TRUE,1,0,1,1,303969,0
samsung,123,36,NCR,3,4,0,1,123,3,70,FALSE,1,1,1,1,418802,0
oneplus,124,36,Pune,4,1,0,1,124,3,70,FALSE,1,0,1,1,2022,0
apple,124,36,Jaipur,5,5,1,2,134,0,117,FALSE,0,0,1,1,330849,0
apple,124,36,NCR,1,3,0,1,124,3,70,FALSE,1,1,1,1,399560,0
apple,125,36,NCR,1,7,2,4,513,4,70,FALSE,0,1,1,1,344287,0
xiaomi,125,36,Mumbai,4,4,0,4,250,7,110,FALSE,0,0,1,0,199438,0
xiaomi,125,36,Surat,3,4,2,1,125,0,83,TRUE,0,1,1,1,345935,0
oneplus,125,36,Bangalore,4,1,0,1,125,2,20,TRUE,0,0,1,1,74914,0
vivo,125,36,NCR,3,1,0,1,125,0,0,FALSE,0,0,1,1,38007,0
apple,125,36,Mumbai,2,5,1,3,446,0,0,FALSE,0,0,0,0,67796,0
samsung,126,36,Hyderabad,2,3,1,2,129,4,87,TRUE,0,0,1,1,365092,0
motorola,126,36,Nalgonda,2,1,0,1,126,3,67,FALSE,0,0,1,1,484025,0
xiaomi,127,36,Hyderabad,2,1,0,1,127,3,70,TRUE,0,0,0,1,268334,0
huawei,127,36,Bangalore,3,1,0,1,127,3,70,FALSE,0,0,1,1,220431,0
xiaomi,128,36,Hyderabad,3,7,1,2,171,0,0,FALSE,0,0,1,0,67030,0
xiaomi,128,36,NCR,1,2,0,1,128,0,0,FALSE,0,0,1,1,231173,0
xiaomi,129,36,,2,1,0,1,129,3,70,FALSE,0,0,0,1,499959,0
lenovo,129,36,Rajkot,1,1,0,1,129,3,70,FALSE,0,0,1,1,271547,0
xiaomi,129,36,Mandya,2,1,0,1,129,3,70,TRUE,0,0,1,1,274290,0
oneplus,129,36,,4,1,0,1,129,0,0,FALSE,0,0,1,1,443048,0
apple,129,36,NCR,1,4,3,1,129,2,20,FALSE,0,0,0,1,68184,0
oneplus,129,36,Kolkata,4,3,1,1,129,0,0,TRUE,0,0,1,1,308248,0
oneplus,130,36,Hyderabad,4,4,2,2,158,2,53,FALSE,0,0,1,1,306111,0
samsung,130,36,NCR,4,3,1,2,167,3,70,FALSE,0,0,1,0,137077,0
xiaomi,130,36,Bangalore,1,1,0,1,130,3,70,TRUE,0,0,1,0,233207,0
xiaomi,130,36,Bangalore,2,1,0,1,130,3,70,FALSE,0,0,1,1,43484,0
xiaomi,132,36,Junagadh,3,2,0,2,165,5,90,FALSE,0,0,1,1,418454,0
xiaomi,132,36,NCR,4,1,0,1,132,1,87,FALSE,1,0,1,1,206528,0
apple,133,36,NCR,2,1,0,1,133,,0,FALSE,0,0,0,0,245411,0
vivo,133,36,Haveri,2,1,0,1,133,0,0,FALSE,0,0,1,1,280306,0
samsung,133,36,Mumbai,8,4,0,3,248,6,140,FALSE,0,0,1,1,157175,0
apple,133,36,Bathinda,3,1,0,1,133,3,70,FALSE,0,0,0,0,196587,0
apple,133,36,Pune,7,7,2,4,190,0,0,FALSE,0,0,0,1,321518,0
apple,133,36,Mumbai,2,9,3,6,3458,4,107,FALSE,0,0,1,1,478027,0
samsung,133,36,Hyderabad,12,3,1,2,207,6,140,FALSE,0,0,1,1,457286,0
apple,133,36,NCR,2,2,0,2,143,1,3,FALSE,1,0,1,0,486012,0
oneplus,134,36,NCR,4,2,1,1,134,1,50,TRUE,0,0,1,0,65637,0
realme,134,36,Rajkot,1,2,1,1,134,0,83,TRUE,0,0,0,1,369465,0
apple,134,36,Kollam,0,1,0,1,134,0,0,TRUE,0,0,1,1,70728,0
apple,134,36,Mumbai,2,1,0,1,134,3,70,TRUE,0,0,0,1,300328,0
apple,134,36,Bangalore,2,2,1,1,134,2,133,FALSE,0,0,1,1,343927,0
apple,135,36,Mumbai,2,1,0,1,135,2,133,TRUE,0,0,1,1,368688,0
vivo,136,36,Bangalore,,,,,,0,,FALSE,,,1,1,55718,0
realme,136,36,Mumbai,1,1,0,1,136,4,70,TRUE,0,0,1,1,500026,0
apple,136,36,Bangalore,2,1,0,1,136,0,17,TRUE,0,0,1,0,152493,0
samsung,136,36,Lucknow,1,2,0,2,303,,0,FALSE,0,0,1,1,36766,0
xiaomi,137,36,Bangalore,1,2,0,1,137,1,0,TRUE,0,0,0,0,205698,0
huawei,137,36,Bangalore,1,1,0,1,137,3,70,FALSE,0,0,1,1,260949,0
oneplus,137,36,Bangalore,4,3,0,3,171,5,90,FALSE,0,0,1,1,58902,0
xiaomi,137,36,Chitradurga,2,3,0,3,158,4,137,FALSE,0,1,1,1,357239,0
vivo,138,36,Bastar,2,1,0,1,138,3,70,FALSE,0,0,1,1,471976,0
apple,138,36,Mangalore,1,1,0,1,138,3,70,FALSE,0,0,0,1,460850,0
oneplus,138,36,NCR,0,1,0,1,138,3,70,TRUE,0,0,1,1,38916,0
huawei,138,36,Bangalore,1,2,0,1,138,4,103,FALSE,0,0,1,1,366816,0
motorola,139,36,Bangalore,2,3,2,1,139,0,0,FALSE,0,0,1,0,99324,0
google,140,36,Mumbai,5,1,0,1,0,3,120,FALSE,0,0,1,1,98448,0
oneplus,140,36,Bangalore,1,1,0,1,140,0,0,FALSE,0,0,1,1,39899,0
xiaomi,140,36,Pune,1,1,0,1,140,0,0,TRUE,0,0,0,0,407286,0
apple,141,36,Bangalore,2,3,1,1,0,3,70,FALSE,0,0,1,1,338566,0
apple,141,36,Pune,1,1,0,1,141,3,70,FALSE,0,0,1,0,118553,0
nubia,142,36,Bangalore,1,2,0,1,142,3,70,TRUE,0,0,1,0,131043,0
apple,142,36,Bangalore,1,3,1,1,142,0,0,FALSE,0,0,1,1,213124,0
apple,142,36,Bangalore,2,1,0,1,142,2,103,FALSE,0,0,1,1,222469,0
motorola,142,36,Bangalore,4,4,0,3,10,4,140,TRUE,0,0,1,1,216987,0
apple,142,36,Ahmedabad,0,2,0,2,151,3,153,FALSE,0,0,1,0,460475,0
oneplus,142,36,NCR,4,1,0,1,142,3,70,TRUE,0,0,1,0,380400,0
realme,143,36,Mumbai,1,2,1,1,143,1,0,TRUE,0,0,1,1,468501,0
xiaomi,143,36,Surat,6,5,2,2,164,5,90,FALSE,0,3,1,1,150011,0
oneplus,143,36,Kolkata,7,2,0,2,6,3,70,TRUE,1,2,1,1,18389,0
oppo,144,36,Guwahati,2,1,0,1,144,3,70,FALSE,0,0,1,0,248078,0
samsung,144,36,Vijayawada,3,6,1,4,456,0,17,FALSE,,,0,0,447966,0
oneplus,144,36,,8,2,1,1,144,0,0,FALSE,0,0,1,0,139904,0
apple,145,36,Kanchipuram,6,6,1,4,221,0,0,FALSE,0,0,1,1,1961,0
samsung,145,36,Bangalore,7,5,0,4,200,7,97,FALSE,0,0,1,1,471878,0
realme,146,36,Mumbai,2,3,1,1,146,0,0,FALSE,0,0,1,0,80846,0
oneplus,146,36,Mysore,0,2,0,2,289,6,140,FALSE,1,0,0,1,250302,0
apple,147,36,Hyderabad,2,6,0,4,284,6,440,FALSE,1,1,1,1,217444,0
oneplus,147,36,Mumbai,2,1,0,1,147,1,3,FALSE,0,0,1,1,357618,0
xiaomi,147,36,Warangal,3,1,0,1,147,3,87,TRUE,0,0,1,1,368781,0
oneplus,148,36,Bangalore,1,2,1,1,148,1,67,FALSE,1,1,1,1,378199,0
xiaomi,148,36,Bangalore,2,2,1,1,148,,0,TRUE,0,0,1,0,347025,0
apple,148,36,Mumbai,2,1,0,1,148,0,0,FALSE,0,0,1,0,378042,0
xiaomi,148,36,NCR,2,1,0,1,148,0,0,FALSE,1,0,1,0,104735,0
oneplus,150,36,Mumbai,2,1,0,1,150,2,20,TRUE,0,0,1,0,193577,0
oneplus,150,36,Mumbai,1,3,1,1,150,0,0,FALSE,0,0,1,1,336608,0
samsung,151,36,,2,3,1,1,151,0,0,FALSE,0,0,0,0,379884,0
lava,151,36,Khammam/ Vijayawada,2,2,1,1,151,,0,FALSE,0,0,0,0,394565,0
oneplus,153,36,Bangalore,1,2,1,1,153,,0,FALSE,0,0,1,0,442340,0
apple,154,36,Secunderabad,2,1,0,1,154,0,0,TRUE,0,0,1,1,339195,0
oneplus,155,36,NCR,4,4,1,3,334,5,123,TRUE,0,1,1,0,202156,0
samsung,155,36,Chandigarh,3,1,0,1,155,3,70,TRUE,0,0,1,1,245165,0
google,156,36,NCR,7,8,1,6,572,16,467,FALSE,1,0,1,1,210349,0
samsung,156,36,Bangalore,3,1,0,1,156,0,0,FALSE,0,0,1,1,84688,0
vivo,157,36,Kolkata,1,3,1,1,157,2,3,TRUE,0,0,1,0,499065,0
xiaomi,157,36,Bangalore,2,9,1,2,197,5,90,TRUE,0,1,1,1,257250,0
oppo,157,36,NCR,2,4,0,3,50,5,90,TRUE,0,0,1,0,237314,0
samsung,157,36,Pune,2,1,0,1,157,0,17,TRUE,0,0,1,0,469653,0
samsung,158,36,Mumbai,1,1,0,1,158,4,137,FALSE,2,0,1,1,491372,0
samsung,160,36,,2,1,0,1,160,3,70,FALSE,0,0,1,1,364213,0
oneplus,160,36,,4,1,0,1,160,3,137,FALSE,1,2,1,1,434874,0
apple,161,36,Pune,,,,,,0,,FALSE,,,1,1,11515,0
oneplus,161,36,NCR,1,2,0,2,197,5,90,FALSE,0,0,0,0,236075,0
vivo,161,36,Pune,1,1,0,1,161,3,87,FALSE,0,0,1,1,363796,0
apple,162,36,Mumbai,4,4,0,2,174,5,140,FALSE,0,0,1,1,474513,0
apple,162,36,NCR,6,3,1,1,162,0,0,FALSE,0,0,0,1,342135,0
hmd global,163,36,Bangalore,3,4,1,1,163,3,70,FALSE,1,0,1,0,343171,0
oneplus,163,36,Chennai,2,5,2,2,179,4,73,FALSE,0,0,1,0,387101,0
samsung,163,36,Hyderabad,5,3,0,2,184,5,174,TRUE,0,0,1,1,159280,0
